entity_id,paper_id,doi,source_label,candidate_channel,structure_candidate_id,page_number,raw_recognized_smiles,canonical_smiles,inchikey,fragment_count,contains_wildcard,rdkit_parse_ok,recognition_confidence,pairing_status,expected_text_inchikey,expected_fragment_match_count,expected_matching_fragment_smiles,other_fragment_smiles,source_location,molecule_crop_path,rendered_page_path
SRCENT-bfb599b991d7eddb3b,ZPC-004234,10.1002/cptc.202000146,compound 1,numbered400,PANELSTR-9e29e372631dad21a4,7,C1C2CC1C2.C1CC2CCC12.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CCC1CC(C(C)CC)C1.CCC1CC2CCC12.CCCC.CCCC.CCCC.CCCC.CCCC.CCCC.CCCCCCC(C)CC,C1C2CC1C2.C1CC2CCC12.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CCC1CC(C(C)CC)C1.CCC1CC2CCC12.CCCC.CCCC.CCCC.CCCC.CCCC.CCCC.CCCCCCC(C)CC,ZTJVCJHXBNFPBR-UHFFFAOYSA-N,48,false,true,0.0,one_structure_matches_multiple_registered_labels,,0,,,"PDF page 7; structure bbox (1833, 960, 2150, 1204); label bbox (1993, 919, 2021, 943)",outputs\literature_kb_numbered_structure_refinement_dpi400_20260906\structure_crops\ZPC-004234\page_0007_structure_004.png,outputs\literature_kb_numbered_structure_refinement_dpi400_20260906\source_pages\ZPC-004234\page_0007.png
SRCENT-bfb599b991d7eddb3b,ZPC-004234,10.1002/cptc.202000146,compound 1,source2,PANELSTR-c15e7c2024ce3efa77,3,CCN(CC)c1ccc(C=O)c(O)c1,CCN(CC)c1ccc(C=O)c(O)c1,XFVZSRRZZNLWBW-UHFFFAOYSA-N,1,false,true,0.905965,unique_panel_pair,,0,,,"PDF page 3; structure bbox (208, 2874, 431, 3014); label bbox (418, 2910, 433, 2928)",outputs\literature_kb_source_structure_refinement_batch2_20260906\structure_crops\ZPC-004234\page_0003_structure_001.png,outputs\literature_kb_source_structure_refinement_batch2_20260906\source_pages\ZPC-004234\page_0003.png
SRCENT-bfb599b991d7eddb3b,ZPC-004234,10.1002/cptc.202000146,compound 1,source2,PANELSTR-bdd9f5c998d3509a14,3,CCN(CC)c1ccc2ccc(=O)oc2c1,CCN(CC)c1ccc2ccc(=O)oc2c1,QXAMGWKESXGGNV-UHFFFAOYSA-N,1,false,true,0.905552,unique_panel_pair,,0,,,"PDF page 3; structure bbox (615, 2889, 859, 3019); label bbox (749, 3007, 758, 3027)",outputs\literature_kb_source_structure_refinement_batch2_20260906\structure_crops\ZPC-004234\page_0003_structure_003.png,outputs\literature_kb_source_structure_refinement_batch2_20260906\source_pages\ZPC-004234\page_0003.png
SRCENT-bfb599b991d7eddb3b,ZPC-004234,10.1002/cptc.202000146,compound 1,source2,PANELSTR-b2f424dd596adc652a,7,C1CCC1.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CCC(C)CC.CCC1CC2C1C1C23C2C14C31C23C25C6C78C9(C%10C7%11C97C%109C%11%10C%11%12C%13%14C%15C%16CC%15%17C%16%13C%11%13C%17%14C9%12C7%10%13)C67C82C43C751.CCCC.CCCC.CCCC.CCCC.CCCC1CCC1,C1CCC1.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CCC(C)CC.CCC1CC2C1C1C23C2C14C31C23C25C6C78C9(C%10C7%11C97C%109C%11%10C%11%12C%13%14C%15C%16CC%15%17C%16%13C%11%13C%17%14C9%12C7%10%13)C67C82C43C751.CCCC.CCCC.CCCC.CCCC.CCCC1CCC1,HDFHPHHWHMFUKC-UHFFFAOYSA-N,42,false,true,0.0,unique_panel_pair,,0,,,"PDF page 7; structure bbox (1465, 768, 1720, 962); label bbox (1593, 735, 1616, 754)",outputs\literature_kb_source_structure_refinement_batch2_20260906\structure_crops\ZPC-004234\page_0007_structure_007.png,outputs\literature_kb_source_structure_refinement_batch2_20260906\source_pages\ZPC-004234\page_0007.png
SRCENT-c21c4929d2054c5ba5,ZPC-004284,10.1039/d1py00914a,DAS,named1,PANELSTR-6073b58f97f95d1c54,8,*S(=O)(=O)/N=N/c1ccc(/C=C/c2ccc(/N=N/S(=O)(=O)[O][K])cc2S(=O)(=O)[O][K])c(S(=O)(=O)[O][K])c1,*S(=O)(=O)/N=N/c1ccc(/C=C/c2ccc(/N=N/S(=O)(=O)[O][K])cc2S(=O)(=O)[O][K])c(S(=O)(=O)[O][K])c1,,1,true,true,0.905184,unique_panel_pair,,0,,,"PDF page 8; structure bbox (1643, 1421, 2372, 1733); label bbox (1752, 1631, 1864, 1672)",outputs\literature_kb_named_structure_refinement_batch1_20260906\structure_crops\ZPC-004284\page_0008_structure_006.png,outputs\literature_kb_named_structure_refinement_batch1_20260906\source_pages\ZPC-004284\page_0008.png
SRCENT-c21c4929d2054c5ba5,ZPC-004284,10.1039/d1py00914a,DAS,numbered,PANELSTR-6073b58f97f95d1c54,8,*S(=O)(=O)/N=N/c1ccc(/C=C/c2ccc(/N=N/S(=O)(=O)[O][K])cc2S(=O)(=O)[O][K])c(S(=O)(=O)[O][K])c1,*S(=O)(=O)/N=N/c1ccc(/C=C/c2ccc(/N=N/S(=O)(=O)[O][K])cc2S(=O)(=O)[O][K])c(S(=O)(=O)[O][K])c1,,1,true,true,0.905184,unique_panel_pair,,0,,,"PDF page 8; structure bbox (1643, 1421, 2372, 1733); label bbox (1752, 1631, 1864, 1672)",outputs\literature_kb_numbered_structure_refinement_20260906\structure_crops\ZPC-004284\page_0008_structure_006.png,outputs\literature_kb_numbered_structure_refinement_20260906\source_pages\ZPC-004284\page_0008.png
SRCENT-c21c4929d2054c5ba5,ZPC-004284,10.1039/d1py00914a,DAS,numbered3,PANELSTR-6073b58f97f95d1c54,8,*S(=O)(=O)/N=N/c1ccc(/C=C/c2ccc(/N=N/S(=O)(=O)[O][K])cc2S(=O)(=O)[O][K])c(S(=O)(=O)[O][K])c1,*S(=O)(=O)/N=N/c1ccc(/C=C/c2ccc(/N=N/S(=O)(=O)[O][K])cc2S(=O)(=O)[O][K])c(S(=O)(=O)[O][K])c1,,1,true,true,0.905184,unique_panel_pair,,0,,,"PDF page 8; structure bbox (1643, 1421, 2372, 1733); label bbox (1752, 1631, 1864, 1672)",outputs\literature_kb_numbered_structure_refinement_batch3_20260906\structure_crops\ZPC-004284\page_0008_structure_006.png,outputs\literature_kb_numbered_structure_refinement_batch3_20260906\source_pages\ZPC-004284\page_0008.png
SRCENT-c21c4929d2054c5ba5,ZPC-004284,10.1039/d1py00914a,DAS,source,PANELSTR-6073b58f97f95d1c54,8,*S(=O)(=O)/N=N/c1ccc(/C=C/c2ccc(/N=N/S(=O)(=O)[O][K])cc2S(=O)(=O)[O][K])c(S(=O)(=O)[O][K])c1,*S(=O)(=O)/N=N/c1ccc(/C=C/c2ccc(/N=N/S(=O)(=O)[O][K])cc2S(=O)(=O)[O][K])c(S(=O)(=O)[O][K])c1,,1,true,true,0.905184,unique_panel_pair,,0,,,"PDF page 8; structure bbox (1643, 1421, 2372, 1733); label bbox (1752, 1631, 1864, 1672)",LOCAL_SOURCE_ROOT_REDACTED\outputs\literature_kb_source_structure_refinement_20260906\structure_crops\ZPC-004284\page_0008_structure_006.png,LOCAL_SOURCE_ROOT_REDACTED\outputs\literature_kb_source_structure_refinement_20260906\source_pages\ZPC-004284\page_0008.png
SRCENT-da54801d8f297e0812,zotero_WD4L7CWE,10.1016/j.eurpolymj.2019.109295,BA740,source,PANELSTR-e3ecc436d6e38c4f22,17,CC(=O)OCCN(CCOC(C)=O)c1ccc(/C=C2\CC/C(=C\c3ccc(N(CCOC(C)=O)CCOC(C)=O)cc3)C2=O)cc1,CC(=O)OCCN(CCOC(C)=O)c1ccc(/C=C2\CC/C(=C\c3ccc(N(CCOC(C)=O)CCOC(C)=O)cc3)C2=O)cc1,REGCUEZJIIDYKY-QBRCKEFASA-N,1,false,true,0.868878,unique_panel_pair,,0,,,"PDF page 17; structure bbox (1430, 2305, 1808, 2470); label bbox (1663, 2257, 1739, 2276)",LOCAL_SOURCE_ROOT_REDACTED\outputs\literature_kb_source_structure_refinement_20260906\structure_crops\zotero_WD4L7CWE\page_0017_structure_003.png,LOCAL_SOURCE_ROOT_REDACTED\outputs\literature_kb_source_structure_refinement_20260906\source_pages\zotero_WD4L7CWE\page_0017.png
SRCENT-da54801d8f297e0812,zotero_WD4L7CWE,10.1016/j.eurpolymj.2019.109295,BA740,source,PANELSTR-1a66cb56540305fec8,17,CC(=O)O/C=C/N(CCOC(C)=O)c1ccc(/C=C2\CC/C(=C\c3ccc(N(CCOC(C)=O)CCOC(C)=O)cc3)C2=O)cc1,CC(=O)O/C=C/N(CCOC(C)=O)c1ccc(/C=C2\CC/C(=C\c3ccc(N(CCOC(C)=O)CCOC(C)=O)cc3)C2=O)cc1,TXXRDKUJJGUEJC-RKJHYIRZSA-N,1,false,true,0.871326,unique_panel_pair,,0,,,"PDF page 17; structure bbox (1954, 2305, 2330, 2468); label bbox (2185, 2257, 2261, 2276)",LOCAL_SOURCE_ROOT_REDACTED\outputs\literature_kb_source_structure_refinement_20260906\structure_crops\zotero_WD4L7CWE\page_0017_structure_002.png,LOCAL_SOURCE_ROOT_REDACTED\outputs\literature_kb_source_structure_refinement_20260906\source_pages\zotero_WD4L7CWE\page_0017.png
SRCENT-f36457cdfca9a655df,ZPC-001187,10.1016/j.jphotochem.2007.03.002,PI 2,numbered,PANELSTR-c7ca189e65f837589b,2,*c1ccc(/C=C/c2ccc3c(c2)C(=O)c2cc(/C=C/c4ccccc4)ccc2C3=O)cc1,*c1ccc(/C=C/c2ccc3c(c2)C(=O)c2cc(/C=C/c4ccccc4)ccc2C3=O)cc1,,1,true,true,0.911031,unique_panel_pair,,0,,,"PDF page 2; structure bbox (1370, 2804, 2186, 3080); label bbox (1580, 3200, 1596, 3226)",outputs\literature_kb_numbered_structure_refinement_20260906\structure_crops\ZPC-001187\page_0002_structure_003.png,outputs\literature_kb_numbered_structure_refinement_20260906\source_pages\ZPC-001187\page_0002.png
SRCENT-f36457cdfca9a655df,ZPC-001187,10.1016/j.jphotochem.2007.03.002,PI 2,numbered3,PANELSTR-c7ca189e65f837589b,2,*c1ccc(/C=C/c2ccc3c(c2)C(=O)c2cc(/C=C/c4ccccc4)ccc2C3=O)cc1,*c1ccc(/C=C/c2ccc3c(c2)C(=O)c2cc(/C=C/c4ccccc4)ccc2C3=O)cc1,,1,true,true,0.911031,unique_panel_pair,,0,,,"PDF page 2; structure bbox (1370, 2804, 2186, 3080); label bbox (1580, 3200, 1596, 3226)",outputs\literature_kb_numbered_structure_refinement_batch3_20260906\structure_crops\ZPC-001187\page_0002_structure_003.png,outputs\literature_kb_numbered_structure_refinement_batch3_20260906\source_pages\ZPC-001187\page_0002.png
SRCENT-f36457cdfca9a655df,ZPC-001187,10.1016/j.jphotochem.2007.03.002,PI 2,source2,PANELSTR-c7ca189e65f837589b,2,*c1ccc(/C=C/c2ccc3c(c2)C(=O)c2cc(/C=C/c4ccccc4)ccc2C3=O)cc1,*c1ccc(/C=C/c2ccc3c(c2)C(=O)c2cc(/C=C/c4ccccc4)ccc2C3=O)cc1,,1,true,true,0.911031,unique_panel_pair,,0,,,"PDF page 2; structure bbox (1370, 2804, 2186, 3080); label bbox (1580, 3200, 1596, 3226)",outputs\literature_kb_source_structure_refinement_batch2_20260906\structure_crops\ZPC-001187\page_0002_structure_003.png,outputs\literature_kb_source_structure_refinement_batch2_20260906\source_pages\ZPC-001187\page_0002.png
